month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2020-11,Manhattan,LCL/LTD,M5,Off-Peak,7832893,57917422.8,7.394129193
2020-11,Manhattan,LCL/LTD,M5,Peak,3658993,25085588.4,6.855872203
2020-11,Manhattan,LCL/LTD,M50,Off-Peak,1699771,10533819.6,6.19719927
2020-11,Manhattan,LCL/LTD,M50,Peak,886594,5216940,5.88424916
2020-11,Manhattan,LCL/LTD,M55,Off-Peak,2756877,19535893.2,7.086240409
2020-11,Manhattan,LCL/LTD,M55,Peak,1222054,7677104.4,6.282131886
2020-11,Manhattan,LCL/LTD,M57,Off-Peak,3435409,18125128.8,5.275974069
2020-11,Manhattan,LCL/LTD,M57,Peak,1971155,10075669.2,5.111556017
2020-11,Manhattan,LCL/LTD,M66,Off-Peak,2799107,17098516.8,6.108561338
2020-11,Manhattan,LCL/LTD,M66,Peak,1945816,11587395.6,5.955031514
2020-11,Manhattan,LCL/LTD,M7,Off-Peak,8490019,55799229.6,6.572332712
2020-11,Manhattan,LCL/LTD,M7,Peak,3373465,18451717.2,5.469663151
2020-11,Manhattan,LCL/LTD,M72,Off-Peak,3077848,18937587.6,6.152866418
2020-11,Manhattan,LCL/LTD,M72,Peak,1425305,8715067.2,6.114527908
2020-11,Manhattan,LCL/LTD,M8,Off-Peak,1290757,8398386,6.506558554
2020-11,Manhattan,LCL/LTD,M8,Peak,843590,5149530,6.104304224
2020-11,Manhattan,LCL/LTD,M9,Off-Peak,3746613,24927955.2,6.653464129
2020-11,Manhattan,LCL/LTD,M9,Peak,2050782,13249839.6,6.460871804
2020-11,Manhattan,LCL/LTD,M96,Off-Peak,4107652,27371696.4,6.663586984
2020-11,Manhattan,LCL/LTD,M96,Peak,2406984,14757328.8,6.131045657
2020-11,Manhattan,LCL/LTD,M98,Off-Peak,627660,6427166.4,10.23988529
2020-11,Manhattan,LCL/LTD,M98,Peak,1200474,11012371.2,9.173352526
2020-11,Manhattan,LCL/LTD,M99,Off-Peak,1201196,14895964.8,12.40094439
2020-11,Manhattan,SBS,M14A-SBS,Off-Peak,4904122,30098527.2,6.137393646
2020-11,Manhattan,SBS,M14A-SBS,Peak,2374633,13419061.2,5.65100426
2020-11,Manhattan,SBS,M14D-SBS,Off-Peak,7318409,46147050,6.305612326
2020-11,Manhattan,SBS,M14D-SBS,Peak,3956257,23561730,5.955561027
2020-11,Manhattan,SBS,M15-SBS,Off-Peak,11365520,92100996,8.103544404
2020-11,Manhattan,SBS,M15-SBS,Peak,6570655,52006348.8,7.914941326
2020-11,Manhattan,SBS,M23-SBS,Off-Peak,3899593,24620490,6.313605035
2020-11,Manhattan,SBS,M23-SBS,Peak,1843697,11261404.8,6.10805615
2020-11,Manhattan,SBS,M34A-SBS,Off-Peak,293674,1830358.8,6.232621206
2020-11,Manhattan,SBS,M34A-SBS,Peak,206809,1233360,5.963763666
2020-11,Manhattan,SBS,M34-SBS,Off-Peak,1689881,9524592,5.636250126
2020-11,Manhattan,SBS,M34-SBS,Peak,886477,4886269.2,5.512008997
2020-11,Manhattan,SBS,M60-SBS,Off-Peak,9811129,111931171.2,11.40859234
2020-11,Manhattan,SBS,M60-SBS,Peak,4317619,42410660.4,9.822696352
2020-11,Manhattan,SBS,M79-SBS,Off-Peak,4356900,28463666.4,6.533008882
2020-11,Manhattan,SBS,M79-SBS,Peak,2502854,15542143.2,6.209768209
2020-11,Manhattan,SBS,M86-SBS,Off-Peak,5470574,37061978.4,6.774787874
2020-11,Manhattan,SBS,M86-SBS,Peak,3015912,19523980.8,6.473657322
2020-11,Queens,EXP,QM12/QM42,Off-Peak,88144,1192204.8,13.52564894
2020-11,Queens,EXP,QM12/QM42,Peak,253805,3171902.4,12.49739918
2020-11,Queens,EXP,QM15,Off-Peak,263120,4030088.4,15.3165415
2020-11,Queens,EXP,QM15,Peak,311743,4407904.8,14.139547
2020-11,Queens,EXP,QM17,Off-Peak,143515,2454595.2,17.10340522
2020-11,Queens,EXP,QM17,Peak,381816,5341478.4,13.98966623
2020-11,Queens,EXP,QM18,Off-Peak,45198,602434.8,13.32879331
2020-11,Queens,EXP,QM18,Peak,280691,2993634,10.66522974
2020-11,Queens,EXP,QM1/QM31/QM5/QM35,Off-Peak,544839,8833190.4,16.21247818
2020-11,Queens,EXP,QM1/QM31/QM5/QM35,Peak,1033507,14796356.4,14.31664846
2020-11,Queens,EXP,QM20,Off-Peak,240849,3616228.8,15.01450618
2020-11,Queens,EXP,QM20,Peak,432910,5244451.2,12.11441454
2020-11,Queens,EXP,QM21,Off-Peak,289929,4950471.6,17.0747721
2020-11,Queens,EXP,QM21,Peak,496668,6646960.8,13.38310662
2020-11,Queens,EXP,QM25,Off-Peak,86667,1449446.4,16.72431721
2020-11,Queens,EXP,QM25,Peak,241395,3317803.2,13.74429131
2020-11,Queens,EXP,QM2/QM32,Off-Peak,703163,10494234,14.92432622
2020-11,Queens,EXP,QM2/QM32,Peak,896789,12521422.8,13.96250712
2020-11,Queens,EXP,QM6/QM36,Off-Peak,305315,5075467.2,16.62370732
2020-11,Queens,EXP,QM6/QM36,Peak,402629,5953492.8,14.78654742
2020-11,Queens,EXP,QM7/QM8,Off-Peak,294445,5858456.4,19.89660684
2020-11,Queens,EXP,QM7/QM8,Peak,583629,10479142.8,17.95514411
2020-11,Queens,EXP,X63,Off-Peak,346032,5114354.4,14.78000416
2020-11,Queens,EXP,X63,Peak,364124,4316767.2,11.85521196
2020-11,Queens,EXP,X64,Off-Peak,111191,1662458.4,14.95137556
2020-11,Queens,EXP,X64,Peak,316516,3419373.6,10.80316193
2020-11,Queens,EXP,X68,Off-Peak,284057,4525290,15.93092231
2020-11,Queens,EXP,X68,Peak,890830,11004300,12.35286194
2020-11,Queens,LCL/LTD,Q1,Off-Peak,2715595,28479488.4,10.48738431
2020-11,Queens,LCL/LTD,Q1,Peak,1445564,13468784.4,9.317321405
2020-11,Queens,LCL/LTD,Q10,Off-Peak,9147954,105462176.4,11.52849877
2020-11,Queens,LCL/LTD,Q10,Peak,4086970,41840672.4,10.23757757
2020-11,Queens,LCL/LTD,Q100,Off-Peak,2653946,31973871.6,12.04767226
2020-11,Queens,LCL/LTD,Q100,Peak,1182052,13638240,11.53776653
2020-11,Queens,LCL/LTD,Q101,Off-Peak,2648298,25403594.4,9.592422907
2020-11,Queens,LCL/LTD,Q101,Peak,1576795,12988692,8.23740055
2020-11,Queens,LCL/LTD,Q102,Off-Peak,2743215,24645988.8,8.984344574
2020-11,Queens,LCL/LTD,Q102,Peak,1230454,9697546.8,7.881275367
2020-11,Queens,LCL/LTD,Q103,Off-Peak,954530,8895045.6,9.318770075
2020-11,Queens,LCL/LTD,Q103,Peak,744321,6736420.8,9.050424212
2020-11,Queens,LCL/LTD,Q104,Off-Peak,1197377,8091428.4,6.757628049
2020-11,Queens,LCL/LTD,Q104,Peak,628769,4185183.6,6.656154486
2020-11,Queens,LCL/LTD,Q11,Off-Peak,2221673,27588582,12.41793099
2020-11,Queens,LCL/LTD,Q11,Peak,1528907,16825582.8,11.00497466
2020-11,Queens,LCL/LTD,Q110,Off-Peak,4462010,42225717.6,9.463384797
2020-11,Queens,LCL/LTD,Q110,Peak,2365631,20619147.6,8.716130115
2020-11,Queens,LCL/LTD,Q111,Off-Peak,7541261,66323894.4,8.794801612
2020-11,Queens,LCL/LTD,Q111,Peak,3719980,29104221.6,7.823757547
2020-11,Queens,LCL/LTD,Q112,Off-Peak,3168608,21862166.4,6.899612196
2020-11,Queens,LCL/LTD,Q112,Peak,2130154,14390704.8,6.755710996
2020-11,Queens,LCL/LTD,Q113,Off-Peak,2980170,32031982.8,10.74837435
2020-11,Queens,LCL/LTD,Q113,Peak,1877701,18650217.6,9.932474659
2020-11,Queens,LCL/LTD,Q114,Off-Peak,5152232,55529287.2,10.77771482
2020-11,Queens,LCL/LTD,Q114,Peak,2252301,20643710.4,9.165609037
2020-11,Queens,LCL/LTD,Q12,Off-Peak,5602920,57243283.2,10.21668758
2020-11,Queens,LCL/LTD,Q12,Peak,2354210,21988533.6,9.340090136
2020-11,Queens,LCL/LTD,Q13,Off-Peak,3827785,36814176,9.617618544
2020-11,Queens,LCL/LTD,Q13,Peak,2117779,19358906.4,9.141136256
2020-11,Queens,LCL/LTD,Q15,Off-Peak,1133623,12808486.8,11.29871818
2020-11,Queens,LCL/LTD,Q15,Peak,690555,7381882.8,10.68978257
2020-11,Queens,LCL/LTD,Q15A,Off-Peak,1122695,12904369.2,11.49410053
2020-11,Queens,LCL/LTD,Q15A,Peak,685936,7255144.8,10.5769996
2020-11,Queens,LCL/LTD,Q16,Off-Peak,1950545,22205458.8,11.38423302
2020-11,Queens,LCL/LTD,Q16,Peak,1180740,12982676.4,10.99537273
2020-11,Queens,LCL/LTD,Q17,Off-Peak,9315443,86872388.4,9.32563147
2020-11,Queens,LCL/LTD,Q17,Peak,5282601,46778544,8.85521053
2020-11,Queens,LCL/LTD,Q18,Off-Peak,3765457,27236174.4,7.233165695
2020-11,Queens,LCL/LTD,Q18,Peak,2367859,16211271.6,6.846383843
2020-11,Queens,LCL/LTD,Q19,Off-Peak,2110328,21060572.4,9.979762577
2020-11,Queens,LCL/LTD,Q19,Peak,1179467,11040872.4,9.360899796
2020-11,Queens,LCL/LTD,Q2,Off-Peak,3354725,33946117.2,10.11889714
2020-11,Queens,LCL/LTD,Q2,Peak,1557977,14650570.8,9.403586061
2020-11,Queens,LCL/LTD,Q20A,Off-Peak,5867041,45919364.4,7.826664992
2020-11,Queens,LCL/LTD,Q20A,Peak,2444320,17172522,7.025480297
2020-11,Queens,LCL/LTD,Q20B,Off-Peak,4501141,33851196,7.520581115
2020-11,Queens,LCL/LTD,Q20B,Peak,2190367,15553260,7.100755262
2020-11,Queens,LCL/LTD,Q21,Off-Peak,1367334,16223634,11.86515804
2020-11,Queens,LCL/LTD,Q21,Peak,600433,6662368.8,11.09594043
2020-11,Queens,LCL/LTD,Q22,Off-Peak,5960945,66601155.6,11.17291899
2020-11,Queens,LCL/LTD,Q22,Peak,2231340,22997174.4,10.30644115
2020-11,Queens,LCL/LTD,Q23,Off-Peak,6654782,47068059.6,7.072817652
2020-11,Queens,LCL/LTD,Q23,Peak,4196775,26339126.4,6.276039673
2020-11,Queens,LCL/LTD,Q24,Off-Peak,7967547,65926684.8,8.274401745
2020-11,Queens,LCL/LTD,Q24,Peak,3506730,25484018.4,7.267174376
2020-11,Queens,LCL/LTD,Q25,Off-Peak,5678357,45389433.6,7.993409643
2020-11,Queens,LCL/LTD,Q25,Peak,3953143,29549613.6,7.474967033
2020-11,Queens,LCL/LTD,Q26,Off-Peak,340734,4167525.6,12.23102361
2020-11,Queens,LCL/LTD,Q26,Peak,705176,7783786.8,11.03807674
2020-11,Queens,LCL/LTD,Q27,Off-Peak,16395692,165842053.2,10.11497735
2020-11,Queens,LCL/LTD,Q27,Peak,8799014,83962807.2,9.542297262
2020-11,Queens,LCL/LTD,Q28,Off-Peak,4411707,47296886.4,10.72076781
2020-11,Queens,LCL/LTD,Q28,Peak,2362137,23673495.6,10.02206714
2020-11,Queens,LCL/LTD,Q29,Off-Peak,2405087,20360228.4,8.465485199
2020-11,Queens,LCL/LTD,Q29,Peak,1398261,10667916,7.629416826
2020-11,Queens,LCL/LTD,Q3,Off-Peak,6618514,72154242,10.90187949
2020-11,Queens,LCL/LTD,Q3,Peak,2990689,29444504.4,9.845391614
2020-11,Queens,LCL/LTD,Q30,Off-Peak,6932704,74451510,10.73917334
2020-11,Queens,LCL/LTD,Q30,Peak,3423245,33351912,9.74277681
2020-11,Queens,LCL/LTD,Q31,Off-Peak,4345947,41885420.4,9.637812058
2020-11,Queens,LCL/LTD,Q31,Peak,2737530,24710302.8,9.02649571
2020-11,Queens,LCL/LTD,Q32,Off-Peak,8691679,61976862,7.130597207
2020-11,Queens,LCL/LTD,Q32,Peak,3996829,24603202.8,6.155680616
2020-11,Queens,LCL/LTD,Q33,Off-Peak,3389715,23761710,7.009943314
2020-11,Queens,LCL/LTD,Q33,Peak,1394566,8708220,6.244394313
2020-11,Queens,LCL/LTD,Q34,Off-Peak,4020960,30389346,7.557733974
2020-11,Queens,LCL/LTD,Q34,Peak,1680254,12251332.8,7.291357616
2020-11,Queens,LCL/LTD,Q35,Off-Peak,3140558,57893144.4,18.43403128
2020-11,Queens,LCL/LTD,Q35,Peak,1590301,26726860.8,16.80616487
2020-11,Queens,LCL/LTD,Q36,Off-Peak,5201626,55216353.6,10.61521024
2020-11,Queens,LCL/LTD,Q36,Peak,2724477,27607633.2,10.13318637
2020-11,Queens,LCL/LTD,Q37,Off-Peak,2995384,28357966.8,9.4672225
2020-11,Queens,LCL/LTD,Q37,Peak,2163643,18997074,8.780133321
2020-11,Queens,LCL/LTD,Q38,Off-Peak,4222997,37784296.8,8.947270576
2020-11,Queens,LCL/LTD,Q38,Peak,2791322,22388241.6,8.020658885
2020-11,Queens,LCL/LTD,Q39,Off-Peak,4616301,42730225.2,9.256377606
2020-11,Queens,LCL/LTD,Q39,Peak,2854017,23727456,8.313705209
2020-11,Queens,LCL/LTD,Q4,Off-Peak,4865785,45132519.6,9.275485785
2020-11,Queens,LCL/LTD,Q4,Peak,2864209,24685084.8,8.618464923
2020-11,Queens,LCL/LTD,Q40,Off-Peak,1966549,17062776,8.676506916
2020-11,Queens,LCL/LTD,Q40,Peak,1113819,8577464.4,7.700949975
2020-11,Queens,LCL/LTD,Q41,Off-Peak,3152923,28956632.4,9.18405949
2020-11,Queens,LCL/LTD,Q41,Peak,2165140,18633088.8,8.605951024
2020-11,Queens,LCL/LTD,Q42,Off-Peak,627939,6902251.2,10.99191355
2020-11,Queens,LCL/LTD,Q42,Peak,498150,5189716.8,10.41798013
2020-11,Queens,LCL/LTD,Q43,Off-Peak,7905494,79070680.8,10.00199112
2020-11,Queens,LCL/LTD,Q43,Peak,4107898,40696599.6,9.9069158
2020-11,Queens,LCL/LTD,Q44-SBS,Off-Peak,8196,55663.2,6.791508053
2020-11,Queens,LCL/LTD,Q46,Off-Peak,10222663,130460428.8,12.76188297
2020-11,Queens,LCL/LTD,Q46,Peak,6143280,74461611.6,12.12082334
2020-11,Queens,LCL/LTD,Q47,Off-Peak,4538168,33080562,7.289408854
2020-11,Queens,LCL/LTD,Q47,Peak,3332336,22312382.4,6.695718079
2020-11,Queens,LCL/LTD,Q48,Off-Peak,2166071,30258896.4,13.96948503
2020-11,Queens,LCL/LTD,Q48,Peak,950962,12076390.8,12.69913077
2020-11,Queens,LCL/LTD,Q49,Off-Peak,2712699,19395748.8,7.149981918
2020-11,Queens,LCL/LTD,Q49,Peak,1805766,11565529.2,6.404777363
2020-11,Queens,LCL/LTD,Q5,Off-Peak,6807887,64138539.6,9.421210957
2020-11,Queens,LCL/LTD,Q5,Peak,3502492,29679231.6,8.473747149
2020-11,Queens,LCL/LTD,Q50,Off-Peak,3631565,52487978.4,14.45326695
2020-11,Queens,LCL/LTD,Q50,Peak,1856412,24959145.6,13.444831
2020-11,Queens,LCL/LTD,Q54,Off-Peak,8721861,71883968.4,8.241815411
2020-11,Queens,LCL/LTD,Q54,Peak,3861767,27867384,7.216226147
2020-11,Queens,LCL/LTD,Q55,Off-Peak,4018530,37038690,9.216974864
2020-11,Queens,LCL/LTD,Q55,Peak,2140344,17040531.6,7.961585427
2020-11,Queens,LCL/LTD,Q56,Off-Peak,5535979,38680200,6.987056851
2020-11,Queens,LCL/LTD,Q56,Peak,2444234,15490213.2,6.337450997
2020-11,Queens,LCL/LTD,Q58,Off-Peak,19283461,156551760,8.118447202
2020-11,Queens,LCL/LTD,Q58,Peak,10084681,74896898.4,7.426798964
2020-11,Queens,LCL/LTD,Q59,Off-Peak,5401658,43689816,8.088223283
2020-11,Queens,LCL/LTD,Q59,Peak,3066507,21480854.4,7.004991151
2020-11,Queens,LCL/LTD,Q6,Off-Peak,4689306,40614048,8.660993332
2020-11,Queens,LCL/LTD,Q6,Peak,1998945,16055895.6,8.032184777
2020-11,Queens,LCL/LTD,Q60,Off-Peak,9195400,74897992.8,8.145158753
2020-11,Queens,LCL/LTD,Q60,Peak,3769344,28022882.4,7.434418933
2020-11,Queens,LCL/LTD,Q64,Off-Peak,2707201,28270980,10.44288178
2020-11,Queens,LCL/LTD,Q64,Peak,1921194,17953329.6,9.344881152
2020-11,Queens,LCL/LTD,Q65,Off-Peak,9961607,87950329.2,8.82892983
2020-11,Queens,LCL/LTD,Q65,Peak,5451586,44023104,8.07528378
2020-11,Queens,LCL/LTD,Q66,Off-Peak,9428315,79924158,8.477035186
2020-11,Queens,LCL/LTD,Q66,Peak,4476390,34307665.2,7.664136771
2020-11,Queens,LCL/LTD,Q67,Off-Peak,1812674,18442742.4,10.17432942
2020-11,Queens,LCL/LTD,Q67,Peak,1364875,12575685.6,9.213800238
2020-11,Queens,LCL/LTD,Q69,Off-Peak,4887852,38000188.8,7.774414774
2020-11,Queens,LCL/LTD,Q69,Peak,3031999,22540417.2,7.43417699
2020-11,Queens,LCL/LTD,Q7,Off-Peak,2053168,17701797.6,8.621699539
2020-11,Queens,LCL/LTD,Q7,Peak,1172387,9934887.6,8.474068375
2020-11,Queens,LCL/LTD,Q72,Off-Peak,3368986,24952928.4,7.406658383
2020-11,Queens,LCL/LTD,Q72,Peak,1646704,9927838.8,6.028915215
2020-11,Queens,LCL/LTD,Q76,Off-Peak,4439329,46954101.6,10.57684655
2020-11,Queens,LCL/LTD,Q76,Peak,2458767,25324786.8,10.29979124
2020-11,Queens,LCL/LTD,Q77,Off-Peak,4277645,41592866.4,9.723309531
2020-11,Queens,LCL/LTD,Q77,Peak,2482154,22825130.4,9.195694707
2020-11,Queens,LCL/LTD,Q8,Off-Peak,5882998,48060381.6,8.169369019
2020-11,Queens,LCL/LTD,Q8,Peak,3269966,24645132,7.536815979
2020-11,Queens,LCL/LTD,Q83,Off-Peak,5309517,50537386.8,9.51826443
2020-11,Queens,LCL/LTD,Q83,Peak,2855431,24540624,8.594367715
2020-11,Queens,LCL/LTD,Q84,Off-Peak,2830398,33533352,11.84757479
2020-11,Queens,LCL/LTD,Q84,Peak,1516372,15985706.4,10.54207437
2020-11,Queens,LCL/LTD,Q85,Off-Peak,7383188,76564494,10.37011302
2020-11,Queens,LCL/LTD,Q85,Peak,3934534,37691197.2,9.579583554
2020-11,Queens,LCL/LTD,Q88,Off-Peak,6160301,78084352.8,12.67541193
2020-11,Queens,LCL/LTD,Q88,Peak,3590576,41380275.6,11.52469008
2020-11,Queens,LCL/LTD,Q9,Off-Peak,1930368,16535156.4,8.565805277
2020-11,Queens,LCL/LTD,Q9,Peak,1148843,8750073.6,7.616422435
2020-11,Queens,SBS,Q44-SBS,Off-Peak,18441772,192750328.8,10.45183341
2020-11,Queens,SBS,Q44-SBS,Peak,6860481,65288368.8,9.516587656
2020-11,Queens,SBS,Q52-SBS,Off-Peak,3825514,56629310.4,14.80305925
2020-11,Queens,SBS,Q52-SBS,Peak,1980539,28268038.8,14.27290187
2020-11,Queens,SBS,Q53-SBS,Off-Peak,10509872,135645656.4,12.90649938
2020-11,Queens,SBS,Q53-SBS,Peak,4780695,57232256.4,11.97153477
2020-11,Queens,SBS,Q70-SBS,Off-Peak,3860645,55265191.2,14.31501503
2020-11,Queens,SBS,Q70-SBS,Peak,1577401,19473717.6,12.3454452
2020-11,Staten Island,EXP,SIM10,Off-Peak,1066882,20190841.2,18.92509312
2020-11,Staten Island,EXP,SIM10,Peak,677305,11700309.6,17.27480175
2020-11,Staten Island,EXP,SIM11,Off-Peak,480118,9265050,19.29744355
2020-11,Staten Island,EXP,SIM11,Peak,559502,9672411.6,17.28753713
2020-11,Staten Island,EXP,SIM15,Off-Peak,214929,4072528.8,18.94825175
2020-11,Staten Island,EXP,SIM15,Peak,323425,5955274.8,18.41315545
2020-11,Staten Island,EXP,SIM1/SIM1C,Off-Peak,3877468,65272820.4,16.83387726
2020-11,Staten Island,EXP,SIM1/SIM1C,Peak,1698263,29408976,17.31709164
2020-11,Staten Island,EXP,SIM2,Off-Peak,445606,12552580.8,28.16968533
2020-11,Staten Island,EXP,SIM2,Peak,442308,12025386,27.1878103
2020-11,Staten Island,EXP,SIM22,Off-Peak,248029,6891372,27.78454132
2020-11,Staten Island,EXP,SIM22,Peak,222801,5295556.8,23.76810158
2020-11,Staten Island,EXP,SIM25,Off-Peak,348659,9902880,28.40276603
2020-11,Staten Island,EXP,SIM25,Peak,174644,3728916,21.35152653
2020-11,Staten Island,EXP,SIM26,Off-Peak,213851,5834149.2,27.28137441
2020-11,Staten Island,EXP,SIM26,Peak,197725,3893176.8,19.68985611
2020-11,Staten Island,EXP,SIM30,Off-Peak,24697,512622,20.75644815
2020-11,Staten Island,EXP,SIM30,Peak,193306,3269170.8,16.91189513
2020-11,Staten Island,EXP,SIM31,Off-Peak,405140,8523871.2,21.0393227
2020-11,Staten Island,EXP,SIM31,Peak,309490,5510552.4,17.80526802
2020-11,Staten Island,EXP,SIM32,Off-Peak,83507,1939125.6,23.2211144
2020-11,Staten Island,EXP,SIM32,Peak,215011,4545928.8,21.14277316
2020-11,Staten Island,EXP,SIM34,Off-Peak,360447,7241724,20.09095373
2020-11,Staten Island,EXP,SIM34,Peak,611499,11922282,19.49681357
2020-11,Staten Island,EXP,SIM35,Off-Peak,273560,5001426,18.2827387
2020-11,Staten Island,EXP,SIM35,Peak,460229,8501760,18.47289067
2020-11,Staten Island,EXP,SIM3/SIM3C,Off-Peak,1665038,24456358.8,14.68816856
2020-11,Staten Island,EXP,SIM3/SIM3C,Peak,733540,10450947.6,14.24727704
2020-11,Staten Island,EXP,SIM5/SIM5X,Off-Peak,517371,10431734.4,20.162967
2020-11,Staten Island,EXP,SIM5/SIM5X,Peak,534687,10363366.8,19.38211851
2020-11,Staten Island,EXP,SIM6/SIM6X,Off-Peak,1264991,24601284,19.4477937
2020-11,Staten Island,EXP,SIM6/SIM6X,Peak,730332,12976401.6,17.7678119
2020-11,Staten Island,EXP,SIM7,Off-Peak,780754,14418345.6,18.46720683
2020-11,Staten Island,EXP,SIM7,Peak,714350,12413566.8,17.37742955
2020-11,Staten Island,EXP,SIM8/SIM8X,Off-Peak,775792,19220864.4,24.77579609
2020-11,Staten Island,EXP,SIM8/SIM8X,Peak,427147,8850481.2,20.71998914
2020-11,Staten Island,EXP,SIM9,Off-Peak,391131,7773879.6,19.875386
2020-11,Staten Island,EXP,SIM9,Peak,462477,8330576.4,18.01295286
2020-11,Staten Island,LCL/LTD,S40/S90,Off-Peak,2839609,42163041.6,14.84818565
2020-11,Staten Island,LCL/LTD,S40/S90,Peak,1336010,19074902.4,14.27751469
2020-11,Staten Island,LCL/LTD,S42,Off-Peak,156905,2362755.6,15.05851056
2020-11,Staten Island,LCL/LTD,S42,Peak,258203,3667168.8,14.2026576
2020-11,Staten Island,LCL/LTD,S44/S94,Off-Peak,4669061,55959465.6,11.98516481
2020-11,Staten Island,LCL/LTD,S44/S94,Peak,2318214,26747474.4,11.53796604
2020-11,Staten Island,LCL/LTD,S46/S96,Off-Peak,3859950,43796786.4,11.3464647
2020-11,Staten Island,LCL/LTD,S46/S96,Peak,1934515,21038997.6,10.8755929
2020-11,Staten Island,LCL/LTD,S48/S98,Off-Peak,3874546,40652712,10.49225174
2020-11,Staten Island,LCL/LTD,S48/S98,Peak,1928735,19332403.2,10.02335894
2020-11,Staten Island,LCL/LTD,S51/S81,Off-Peak,2573733,33469682.4,13.00433355
2020-11,Staten Island,LCL/LTD,S51/S81,Peak,1078826,13385509.2,12.40747739
2020-11,Staten Island,LCL/LTD,S53,Off-Peak,5942663,73642262.4,12.39213168
2020-11,Staten Island,LCL/LTD,S53,Peak,2734527,30894228,11.2978325
2020-11,Staten Island,LCL/LTD,S54,Off-Peak,1447942,19476705.6,13.45130233
2020-11,Staten Island,LCL/LTD,S54,Peak,627530,8054672.4,12.83551766
2020-11,Staten Island,LCL/LTD,S55/S56,Off-Peak,1251139,19168567.2,15.32089336
2020-11,Staten Island,LCL/LTD,S55/S56,Peak,810980,11945530.8,14.72974771
2020-11,Staten Island,LCL/LTD,S57,Off-Peak,1787011,23745146.4,13.28763304
2020-11,Staten Island,LCL/LTD,S57,Peak,1094712,13444729.2,12.28152172
2020-11,Staten Island,LCL/LTD,S59,Off-Peak,3499838,45483998.4,12.99602964
2020-11,Staten Island,LCL/LTD,S59,Peak,1569997,21611120.4,13.76507114
2020-11,Staten Island,LCL/LTD,S61/S91,Off-Peak,3271251,41044194,12.54694122
2020-11,Staten Island,LCL/LTD,S61/S91,Peak,1798535,21750742.8,12.09358884
2020-11,Staten Island,LCL/LTD,S66,Off-Peak,1478297,18313344,12.38813581
2020-11,Staten Island,LCL/LTD,S66,Peak,845932,9700506,11.46724087
2020-11,Staten Island,LCL/LTD,S74/S84,Off-Peak,4005468,56590718.4,14.12836612
2020-11,Staten Island,LCL/LTD,S74/S84,Peak,1804653,22252640.4,12.33070313
2020-11,Staten Island,LCL/LTD,S76/S86,Off-Peak,2508343,29531898,11.77346878
2020-11,Staten Island,LCL/LTD,S76/S86,Peak,1273644,14730462,11.56560389
2020-11,Staten Island,LCL/LTD,S78,Off-Peak,4532822,63818416.8,14.07917999
2020-11,Staten Island,LCL/LTD,S78,Peak,1579783,21031318.8,13.31278967
2020-11,Staten Island,LCL/LTD,S79-SBS,Off-Peak,4118,49478.4,12.01515299
2020-11,Staten Island,LCL/LTD,S89,Off-Peak,298337,5074077.6,17.00787231
2020-11,Staten Island,LCL/LTD,S89,Peak,863703,13958006.4,16.16065523
2020-11,Staten Island,LCL/LTD,S93,Off-Peak,4560,63475.2,13.92
2020-11,Staten Island,LCL/LTD,S93,Peak,4195,63475.2,15.13115614
2020-11,Staten Island,SBS,S79-SBS,Off-Peak,7546729,115558243.2,15.31236158
2020-11,Staten Island,SBS,S79-SBS,Peak,4181183,63160293.6,15.10584292
2020-12,Bronx,EXP,BXM1,Off-Peak,2581291,31667605.2,12.26812676
2020-12,Bronx,EXP,BXM1,Peak,1682636,18932626.8,11.25176616
2020-12,Bronx,EXP,BXM10,Off-Peak,2175218,25314469.2,11.63766997
2020-12,Bronx,EXP,BXM10,Peak,1817122,18118569.6,9.971025391
2020-12,Bronx,EXP,BXM11,Off-Peak,1981370,23993704.8,12.10965383
2020-12,Bronx,EXP,BXM11,Peak,1004000,11156698.8,11.1122498
2020-12,Bronx,EXP,BXM18,Off-Peak,222717,2927775.6,13.14572125
2020-12,Bronx,EXP,BXM18,Peak,602559,6167869.2,10.23612493
2020-12,Bronx,EXP,BXM2,Off-Peak,1716599,20753384.4,12.08982669
2020-12,Bronx,EXP,BXM2,Peak,992427,10958857.2,11.04248192
2020-12,Bronx,EXP,BXM3,Off-Peak,1319289,15678943.2,11.88438864
2020-12,Bronx,EXP,BXM3,Peak,844566,9311770.8,11.02550991
2020-12,Bronx,EXP,BXM4,Off-Peak,1358394,14358286.8,10.5700458
2020-12,Bronx,EXP,BXM4,Peak,704929,6412305.6,9.096385026
2020-12,Bronx,EXP,BXM6,Off-Peak,1212472,15644649.6,12.90310176
2020-12,Bronx,EXP,BXM6,Peak,921084,9505396.8,10.31979363
2020-12,Bronx,EXP,BXM7,Off-Peak,4243733,70753230,16.67240375
2020-12,Bronx,EXP,BXM7,Peak,2962077,42210021.6,14.25014326
2020-12,Bronx,EXP,BXM8,Off-Peak,2455760,33079320,13.4700948
2020-12,Bronx,EXP,BXM8,Peak,1740594,20618373.6,11.84559616
2020-12,Bronx,EXP,BXM9,Off-Peak,2586399,35290310.4,13.64457317
2020-12,Bronx,EXP,BXM9,Peak,1245309,15063220.8,12.0959704
2020-12,Bronx,LCL/LTD,BX1,Off-Peak,10249149,75076869.6,7.325180813
