ComplexID,Boro,Station,Line,Latitude,Longitude,Opening,Closing,Y1904-05,Y1905-06,Y1906-07,Y1907-08,Y1908-09,Y1909-10,Y1910-11,Y1911-12,Y1912-13,Y1913-14,Y1914-15,Y1915-16,Y1916-17,Y1917-18,Y1918-19,Y1919-20,Y1920-21,Y1921-22,Y1922-23,Y1923-24,Y1924-25,Y1925-26,Y1926-27,Y1927-28,Y1928-29,Y1929-30,Y1930-31,Y1931-32,Y1932-33,Y1933-34,Y1934-35,Y1935-36,Y1936-37,Y1937-38,Y1938-39,Y1940,Y1941,Y1942,Y1943,Y1944,Y1945,Y1946,Y1947,Y1948,Y1949,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
301,Manhattan,181 St,Upper Broadway Line,40.849505,-73.933596,3/12/1906, ,,46773,954467,1799337,2551242,3379141,4063019,4995068,5747904,6133256,6490168,6967817,7633251,6789940,6409334,7116034,6968000,6632900,6485006,6785767,6810719,7531552,7655952,8102990,7946270,8254874,8315350,8746980,6179361,5141106,4993433,4955434,4732133,4472852,4342809,4389076,3884320,3763079,3836691,3797892,3973622,4159961,3856424,3595773,3093560,2912755,2738769,2584047,2473469,2250531,2210146,2181790,2120884,1950012,2067652,2242578,2414447,2531659,2541571,2633334,2569411,2356428,2426317,2493184,2663273,2553102,2424477,2158911,1988974,1997547,1863258,1711673,1631494,1666651,1677745,1615501,1500391,1420977,1445218,1384300,1350213,1424950,1559079,1640577,1775910,1603354,1838599,1916440,1951676,1951502,2072493,2100323,2099733,2492360,1587110,2535365,2877344,3026152,3458723,3302850,3355974,3509092,3583169,3764024,3551740,3429260,3171483,3496979,3608658,3751020,3779275,3772385,3742446,3605435,3523536,1682772
300,Manhattan,191 St,Upper Broadway Line,40.855225,-73.929412,1/14/1911, ,,,,,,,93344,323266,451223,546447,660036,789527,1090673,1186874,1217746,1328945,1317760,1326227,1424195,1711744,2078626,2576891,2785016,3047285,3081362,3227220,3359665,3228384,2803217,2797127,2787247,2822426,2731063,2627516,2597298,2617925,2490067,2501296,2542523,2452385,2484298,2516036,2299002,2227166,2109539,2046757,1932031,1891555,1806699,1432489,1402177,1432916,1400490,1381478,1452838,1535182,1587613,1664058,1672242,1760272,1689716,1561889,1625732,1624830,1687624,1573322,1484438,1440390,1339320,1370737,1353831,1314405,1319745,1397423,1418954,1377737,1320729,1262119,1312610,1286793,1225997,1259342,1367957,1297276,1281624,1179388,1311422,1276060,1373548,1465002,1503212,1543554,1498159,1782292,1908497,1979623,2055249,2074260,1055873,2065690,2249208,2383493,2441749,2562177,2432768,2344317,2318562,2512719,2598961,2700904,2713440,2730419,2657964,2526932,2333160,453577
299,Manhattan,Dyckman St,Upper Broadway Line,40.860531,-73.925536,3/12/1906, ,,90669,325500,459737,496423,564823,450430,388837,615650,923785,1108500,1297810,1551122,1749346,2010705,2330205,2384300,2352500,2299300,2508103,2617191,3257610,3961421,4525782,4580152,4816249,4862970,4560620,2891975,2385920,2255928,2256567,2146833,2028155,1976056,1952099,1726387,1667309,1565875,1499797,1548908,1639173,1519332,1367841,1223546,1180034,1338859,1280724,1188409,1101404,1122105,1125412,1121662,1159362,1247372,1396925,1481437,1510961,1512506,1565020,1543996,1433935,1488332,1516728,1624234,1574869,1510136,1395297,1327996,1328345,1272852,1204357,1195164,1257890,1343766,1275123,1209929,1161880,1244122,1311015,1300566,1358841,1545876,1632851,1836121,1528065,1642767,1630549,1659438,1643924,1709922,1704150,1641264,1842760,1853761,1960114,2063127,2137188,2106243,2216004,2199188,2340886,2370738,2507617,2406407,2237661,1212678,1231954,2094538,2298848,2317843,2410021,2329753,2263932,2079656,1055222
298,Manhattan,207 St,Upper Broadway Line,40.864621,-73.918822,4/1/1907, ,,,17404,84094,163376,211547,340946,589486,882761,1107177,1215830,1430299,1765452,1533329,1480039,1699016,1818190,1740171,1678783,1742909,1828601,2209248,2580982,2821950,2852071,3013050,3142711,2872201,1889160,1452273,1395430,1352439,1271992,1223467,1185178,1169330,1049993,1018253,989461,995072,1028312,1083102,1062724,995788,882566,841110,794031,762682,731004,649103,633695,627219,649210,670113,690314,725640,749906,757089,762717,798879,785510,704136,721105,724541,807713,765552,754589,715988,694470,684137,651738,593775,596647,639879,704482,694751,658468,615855,649942,630082,614901,695690,775905,778610,805923,749350,771507,800737,831341,838961,886015,931614,934771,1162327,1157726,1254963,1358164,1472796,1345126,1457342,1538374,1718352,1711716,1907159,1919631,1875395,2054287,2205288,1966949,2049587,2090297,2148169,2097830,2020214,1853146,892067
297,Manhattan,215 St,Upper Broadway Line,40.869444,-73.915279,3/12/1906, ,,21305,61481,77577,103701,107005,106398,109922,137492,163201,162824,225563,351862,371178,369076,434067,443797,412668,404213,477352,524100,585761,596986,772855,791875,866041,815394,748543,462218,374418,378672,364363,343774,337531,374702,422189,345728,357637,339670,331991,367319,362040,331075,317703,254446,253013,229856,228570,215810,188634,179234,190434,211064,219852,218157,261975,300437,293526,260173,253667,241631,214855,214229,203273,217642,198365,195253,178579,180671,180863,170368,153388,151906,157312,170583,158216,156513,151229,161568,177124,167605,210090,247290,265767,292716,299358,314733,319569,329155,344384,367440,394994,403307,453916,430925,428118,439038,533069,439168,444736,449209,492357,474222,597454,635361,582955,583486,599790,638224,626312,615177,636441,617727,553050,527505,212402
296,Manhattan,Marble Hill-225 St,Upper Broadway Line,40.874561,-73.909831,1/14/1907, ,,139544,599497,239997,304016,361348,349910,334020,365336,425704,426958,458650,527959,458468,411258,476901,512470,519960,620943,596139,615364,706950,871832,1043078,1119791,1271470,1209644,1146841,1056340,999443,1012704,1046170,1069206,1027183,987636,984579,929430,962803,926606,895427,919692,987210,915184,848158,749989,742607,753331,945128,927850,895231,961080,985457,980203,986480,1006924,1071856,1100461,1071745,981356,1060877,1010206,907383,911429,869460,875624,830111,795412,772443,809901,821664,784835,768604,769112,809737,855817,824343,787330,757587,794442,810568,783185,792540,890407,912421,948183,868531,915173,873940,888466,953323,1001794,1009166,966058,1088445,1104790,1141916,1205409,1180671,1136316,1277294,1508374,1967720,1782958,1907845,1851554,1769012,1476489,1721707,1725406,1846582,1809998,1777035,1726646,1686237,1561844,754010
295,Bronx,231 St,Upper Broadway Line,40.878856,-73.904834,1/27/1907, ,,,724732,2167410,472546,290260,304725,342434,399477,487699,556006,646690,745130,715505,726932,814221,849221,800502,792962,841285,852620,944642,1159648,1607209,1971065,2164464,2205540,2064659,1945286,1983868,2083920,2170840,2127574,2040928,2053786,2011047,1917833,2021576,2224664,2294957,2197361,1984523,1802272,1721700,1672351,1662474,1592754,1529681,1523809,1457334,1417778,1424776,1430064,1444727,1485717,1570156,1926065,2169627,1859525,1857896,1741051,1571469,1617600,1599585,1627743,1493161,1368194,1303450,1274080,1291301,1230085,1217769,1168010,1192446,1185570,1079424,1018476,986789,1058881,1070640,1086600,1153891,1296226,1335717,1422218,1459468,1571727,1564133,1581910,1701031,1803138,1859291,1915280,2202960,2329470,2451143,2525111,2403439,2492483,2595743,2473850,1856137,2531151,2752351,2669185,2660882,2731068,2829503,2757855,2912283,2966015,3013521,3013031,3133231,2919305,1289691
294,Bronx,238 St,Upper Broadway Line,40.884667,-73.90087,5/1/1909, ,,,,,8668,82345,92486,110343,100197,81876,81514,99677,131594,164314,189902,199686,207835,230430,240370,279531,317564,401849,485108,686960,805657,933084,937156,870619,831306,825807,830742,863185,848095,800036,810330,812093,787402,808328,807542,793755,782573,802233,773056,785146,767811,764426,736828,755711,779830,770711,753373,794529,809704,831726,895041,906496,958982,1032200,1018005,1157457,1084481,1011936,1046860,1022530,993644,920687,866121,817950,766372,760048,707370,702435,679490,682441,669715,659075,580694,550113,572923,561383,557721,592329,651753,667212,671752,598717,612662,647613,626580,655159,689693,707984,697672,707090,751374,788884,826023,857516,841087,861486,944743,1179502,1097387,1164038,1094292,1067352,902601,1106353,1092492,1209623,1240616,1327862,1335877,960970,1204095,588199
293,Bronx,Van Cortlandt Park-242 St,Upper Broadway Line,40.889248,-73.898583,8/1/1908, ,,,,,1981181,2802691,2963488,3037076,3115784,3170827,3260485,3424310,3279515,3473085,3423332,3333273,3642700,3709800,3715797,3734949,3575093,3453575,3455869,3530501,3538950,3600649,3510606,3392218,3286696,3277556,3249063,3339534,3207854,3028322,3068148,2942028,2840390,2972617,2913954,2744585,2674739,2937643,2825203,2686751,2533713,2429089,2295405,2151780,2137248,1825992,1730004,1722184,1676737,1756215,1858229,1952171,2105302,2243285,2240146,2150786,2039165,1808890,1811290,1769188,1801080,1634452,1530632,1366266,1306074,1231537,1149619,1104791,1049280,1086600,1070992,987426,949421,912149,1032744,1000503,1003371,1082068,1157146,1179502,1192692,1228361,1271882,1230110,1313281,1350371,1410850,1441659,1442078,1603131,1616463,1684037,1679040,1589841,1628826,1677897,1685559,1811283,1829242,1974147,1925846,1878788,1937333,2041551,2148667,2188428,2266986,2294482,2249314,2333136,2189109,980836
441,Manhattan,Central Park North-110 St,Lenox Av Line,40.799075,-73.951822,11/23/1904, ,1863387,3458050,3926758,4426121,4858316,5299741,5277729,5591902,5993088,6278161,6113451,6384894,7133429,7066572,4919377,5612975,5837200,5753502,5638086,5799600,5859340,6128560,6371858,6773166,6552896,6792918,6440237,5807028,4886242,4800404,4626018,4563853,4537175,4338784,4241276,4222277,4007071,3709042,3610538,3544230,3766868,4096023,4004796,3744705,3470762,3317188,3107775,2867096,2822573,2514736,2530354,2536355,2339268,2230480,2242651,2303601,2249944,2433796,2359386,2303989,2213197,1964015,1955261,1923048,1920537,1776762,1635896,1474022,1322499,1245693,1175690,1068405,1009537,970732,1020048,998345,1025008,899252,926637,859930,955698,927112,1011534,998090,1030994,646847,932872,1163023,1177671,1235479,1278187,1309321,1328077,968010,1625505,1902834,2049550,1968176,2052134,2165878,2259699,2297847,2364377,2428811,2537204,2532019,2724841,2808386,2932790,3110140,3188551,3147750,2963206,2823756,2666985,1060348
440,Manhattan,116 St,Lenox Av Line,40.802098,-73.949625,11/23/1904, ,2641348,4905454,5343932,5839435,6233122,6824041,6845253,7253110,7789704,8015511,7867264,8191765,8752130,8727549,6650987,7725418,8168100,8008301,7975248,8280113,8291073,8576004,8671513,9052108,8555924,8751770,8230379,7460526,6323389,6193491,6089186,6096075,5922766,5587409,5358599,5294625,5194207,5013299,5141754,5060573,5552921,5885958,5570991,5068132,4669091,4349810,4192687,4128084,4146565,3660627,3563332,3530574,3377824,3299548,3407692,3616454,3666413,3856660,3728624,3672329,3306126,2971497,2971048,2756823,2612592,2340085,2235281,1966794,1753773,1608470,1452761,1259327,1111414,1074232,1118241,1052276,756871,793735,1003228,975471,1009578,934469,969666,999313,1028346,742645,901608,994269,999162,1084193,1240987,1245688,1326390,670895,1569929,1941668,2120945,2295394,2488280,2579779,2760007,2942335,3053832,3156704,3281869,3225207,3439949,3584234,3715803,3845140,3948545,3874037,3729434,3446526,3345661,1375593
439,Manhattan,125 St,Lenox Av Line,40.807754,-73.945495,11/23/1904, ,2328109,4562160,4966126,5380128,5862592,6151765,5893218,6177837,6342612,6236990,6204480,6275080,6703502,6787319,5325236,6497259,6830800,6688867,6901294,7429608,7614785,7728906,7862052,8292906,8068114,8372113,8084580,7378978,6435170,6129265,6068028,5917977,5636869,5367234,5216575,5166467,5138308,5110062,5461046,5549745,6103573,6203627,5849131,5222705,4721209,4497257,4318428,4153093,4134985,3581355,3519712,3606188,3477272,3440568,3676971,3983970,4100741,4388551,4175775,4105211,3941123,3575436,3573324,3443133,3350022,3014591,2883959,2667559,2427111,2291018,2122331,1909306,1770814,1768824,1801093,1673307,1213862,1224745,1504628,1437151,1480815,1454080,1618474,1676754,1816633,1124201,1630956,1879562,1907809,1963051,1920811,1972556,2078244,1306739,2549032,3000181,3238556,3292926,3566066,3677323,3769949,4001489,4196876,4342867,4514621,4317843,4518487,4635697,4917465,5103216,5121518,4989981,5054479,4727671,4644262,1848803
438,Manhattan,135 St,Lenox Av Line,40.814229,-73.94077,11/23/1904, ,1913026,3497780,4047672,4625225,5132634,5652215,5707094,5909601,6021758,6013301,5948863,6267822,7175634,7175371,7164646,8993107,9428000,8832498,9121606,9399181,8920162,8606151,8270021,8613619,8555670,8802687,8345855,7693018,6784568,6479457,6359286,6454390,6141383,5836711,5812058,5796935,5871670,5808083,5962425,5904678,6149008,6239995,6011918,5619968,5277669,5108138,5071376,4809426,4689421,3999314,3735668,3610690,3500115,3495810,3770071,4092586,4197292,4606107,4458260,4560919,4506151,4156346,4210662,4110572,4129111,3798726,3694894,3483609,3255919,3099818,2816297,2603856,2421795,2405118,2415959,2297627,1753026,1794670,2080811,2040501,2035801,2099187,2186882,2275854,2221676,1490362,1962615,2275642,2307875,2342076,2338001,2336153,2418163,1724777,2787910,3102246,3283877,3318229,3412540,3448467,3555908,3761274,3853829,3944165,4022802,4043860,4344677,4477110,4672352,4932623,4949583,4867017,4768474,4506259,4268823,1867402
437,Manhattan,145 St,Lenox Av Line,40.820421,-73.936245,11/23/1904, ,398066,840312,825166,1130638,1408916,1519100,1416260,1421040,1409700,1442800,1400200,1458600,1597200,1681400,1343200,1719400,1760300,1652556,1624303,1652371,1684514,1790212,1740893,1966706,2021275,2107528,2025895,1851336,1592157,1488563,1470244,1461568,1302894,1194936,1258241,1431997,1467148,1332115,1449594,1335924,1385381,1384130,1305802,1199043,1155473,1089442,1066372,1009523,1075894,899350,864601,872882,842150,829148,985981,1155183,1249322,1487586,1418578,1473914,1404915,1318537,1362871,1290814,1207915,1093171,1030232,966388,879392,830237,764118,700562,637693,610779,586491,524026,421620,391595,410422,363588,369009,406430,443804,479647,484215,397661,438241,465452,461191,491232,517255,533807,531571,266639,566354,705817,757668,750535,786654,807763,785192,807125,790639,826061,878906,873390,981914,1014623,1073259,1114674,1137484,1086105,1093045,635413,954825,438388
436,Manhattan,Harlem-148 St,Lenox Av Line,40.82388,-73.93647,5/13/1968, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355652,703127,727028,727345,703004,661983,634349,587345,542141,502066,496197,483752,421395,329443,320184,331021,311362,326412,338908,376283,426615,441579,380337,403941,395613,374887,401793,406311,424535,440148,263059,583898,705870,781063,772323,819551,871935,898597,934115,925233,973522,1003481,989568,1101666,1110842,1171372,1209633,1269910,1220407,1209846,1232448,1120454,473937
414,Manhattan,Bowling Green,Lexington Av Line,40.704817,-74.014065,7/10/1905, ,,1383320,1713694,2668947,3848845,4367539,4576348,5142058,5575507,5731652,5730768,6254080,7036578,7782497,7433317,7667903,6961700,5999300,5918924,5874705,5758754,5809688,5514946,5349735,7161563,7975678,7339163,6345371,5757833,5632543,5443074,5696730,5848079,5724547,5513327,5520189,5647886,6291175,6674161,6781313,6715621,6737678,6688841,6269956,5731329,5470240,6069778,6219174,6020735,5908224,5884272,5755643,5791529,5193175,5963682,6275840,6233900,6213435,6265686,6581855,6413919,6295772,6878988,7475045,7826016,7660633,7403474,6805779,6254493,5931380,5696276,5601217,5729007,5961694,6455050,6431097,6819868,6733798,6698264,6783104,7137088,7792737,7895461,7363744,6608792,5738701,5074868,4955076,5061507,5048339,4898365,5038955,5349969,6231436,6594141,7227052,8620774,8991442,7179979,7012780,6701589,6515018,7373350,8149442,7931319,7770956,7793614,7990789,9081649,10261064,9153462,8870811,8234513,8251885,8362034,2503222
413,Manhattan,Wall St,Lexington Av Line,40.707557,-74.011862,6/12/1905, ,149840,3834115,4419024,5664029,6924415,7458830,7269907,7533607,7973638,7978878,8083711,9591792,10918824,11525687,10134523,10687590,9435100,8678000,8907177,8880419,8919507,9443476,9406073,10790316,11906045,12832881,11266606,9787575,9306718,9429080,8567809,8980730,9100685,8589009,8042869,8068320,8008320,7992143,8397753,8493282,8859849,9361720,9014565,8786678,8445679,8463485,9135700,9298435,9035434,8936725,9101506,9075040,9423076,9634253,9341600,8914748,8825788,8655781,8036743,8206067,8303888,8369106,9332391,10308712,11039343,9281392,8189086,7623573,7146405,6767443,6459842,6247210,6368448,6380422,6511296,6248713,6465011,6222806,6230103,5990003,6120840,6618967,6861761,6721761,6020130,5295398,4660593,4547294,4681603,4769971,4602964,4705062,4837739,5439330,5841008,6354350,6221822,6230074,5893108,6121749,6026435,6032347,6389005,6554082,6333204,6393591,6526692,6658687,7231884,7437325,6708745,6148384,5704122,5646207,5720475,1710383
 ,Manhattan,City Hall,Lexington Av Line,40.711562,-74.007919,10/27/1904,12/31/1945,1023395,695312,702992,713778,632946,622106,591887,538784,530209,553863,557816,607118,668072,622447,331145,356241,368200,264240,358224,372699,382066,400809,384739,439824,462143,506101,452509,396106,340636,328446,312053,307632,298417,288424,290894,294899,274778,270213,222920,220330,254898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Manhattan,Worth St,Lexington Av Line,40.715593,-74.002991,10/27/1904,9/1/1962,807174,1428730,1645794,1867632,1980803,2059521,2016349,2139319,2193489,2114581,2059677,2086875,2173340,2091430,1463663,1847993,1748370,1642361,1679096,1707350,1728878,1781169,1765018,1995205,1879316,1764827,2188563,2203736,2053668,2150605,1977403,2259828,2505123,2465077,2321505,2345578,2373917,2388983,2345462,2238968,2328060,2582985,2361867,2383652,2412468,2448140,2370683,2388329,2315170,2315733,2385421,2362379,2350741,2334619,2237078,2259384,2358474,1625380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Manhattan,Spring St,Lexington Av Line,40.722301,-73.997141,10/27/1904, ,1401282,2678445,3140291,3435746,4021685,4553173,4652481,4980328,5159709,5181643,5059532,5086936,5500860,5091583,3699180,4639284,4675900,4485878,4567932,4498381,4341716,4346707,4166301,4386178,4301243,4388935,4131830,3864592,3686673,3651051,3572084,3455755,3133787,2795583,2722080,2733994,2755438,2680932,2581684,2356409,2307755,2457184,2412998,2396619,2248778,2213433,2115465,2246443,2277678,2080738,2219455,2137425,2066130,2002720,2026128,2004908,1956290,1945545,1847819,1850366,1789928,1676407,1675707,1642590,1563310,1393484,1275244,1225573,1174292,1066292,992812,974148,1004852,1072572,1128099,1118774,1130762,1077327,1094038,1118750,1161274,1274315,1422579,1541074,1500666,1417286,1339060,1390788,1431385,1554528,1604058,1686606,1826490,2108035,2367944,2608415,2953540,3150686,3035949,3227446,3340093,3439297,3605195,3735740,3539095,3727534,3887184,3999949,4123703,4169799,3804403,3792870,3701740,3654673,3754272,1123745
407,Manhattan,Astor Place,Lexington Av Line,40.730054,-73.99107,10/27/1904, ,2293514,4115652,4984370,5518046,5934750,6426088,6321462,6712975,7014460,7131309,6983694,7431328,8178895,7683516,5732464,7040176,6494100,6248811,6048355,6196851,6307532,6504908,6362936,6638774,6498388,6799986,6643489,6348146,6072632,6076086,5898692,5749009,5426061,5211001,5136005,5014580,4875280,4650337,4406819,4040579,4199349,4793116,4825243,4786650,4683295,4653406,4349968,4151574,3993912,3765413,3342059,3407860,3499356,3647062,3858305,3818984,3829941,3980172,3927607,4089488,4142175,4049092,4452770,4684771,4850872,4350969,3882299,3528212,3318035,3194861,2926324,2714628,2724382,2907214,3059350,3042813,3245574,3226375,3267377,3329373,3475386,3656637,4399663,4770267,4904432,4718588,4288018,4274948,4374010,4467419,4309169,4258935,4389635,4893177,5354130,5644998,6408554,6020810,5558488,5580740,5595880,5674338,5761704,5877128,5522077,5623822,5571077,5535996,5775276,5751688,5447655,5271496,5245449,5111358,5502925,1684189
 ,Manhattan,18 St,Lexington Av Line,40.737111,-73.988587,10/27/1904,11/8/1948,1658802,2837314,3269848,3562253,4016212,4230895,4225119,4564775,4681713,4652122,4412783,4447049,4799223,3884548,2530346,3172814,3032700,3000358,3033997,3059467,2954148,2913379,2648351,2687919,2669510,2776809,2579105,2449858,2282627,2282321,2248314,2396976,2426446,2309223,2263499,2300498,2238962,2087663,1986954,1897704,1980372,2101651,2073129,1735748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Manhattan,23 St,Lexington Av Line,40.739864,-73.986599,10/27/1904, ,3041131,5491545,6474329,7405964,8292007,9122334,9029004,9683843,10508309,10471387,10413000,10833217,11997102,10553853,7525967,8424151,8358600,8409143,8964484,9103136,8996446,8907348,8335930,8676275,8545397,8975775,9102614,9083230,8549468,8283197,8240202,8370715,8231793,8014305,7916143,8024500,7548577,7194697,6777834,6416452,6548641,7268595,7442813,7542321,8258070,8297503,7961313,8069289,8082692,7676078,8150776,8291419,8168921,8332868,8403735,8455360,8626250,8950227,8585211,8753010,8499291,8114015,8358245,8515813,8556331,7938960,7438792,7333898,7242727,7049793,6883746,6405029,6354313,6549972,6696131,6188464,6150575,5872358,5913657,5734830,5689630,5804029,6208127,6569384,6793160,6530598,5992686,5821639,5936764,6076297,5968916,6017515,6266461,7070839,7475754,7937682,8600995,8625057,8362687,8615431,8774941,8948084,9049048,9239171,8914123,8925824,8999142,8901705,9200337,9033835,8627481,8539378,8265227,9035498,8659806,2677996
